,S2,Date,S1
122,5.0918822,2003-05-03,13.808433752980436
123,4.0739865,2003-05-04,10.569429326482938
124,8.2968563,2003-05-05,23.99517350276259
125,11.491468,2003-05-06,34.131337341005846
126,13.324966,2003-05-07,39.94087741101143
127,11.116176,2003-05-08,32.94148859441213
128,12.570191,2003-05-09,37.55003348723802
129,6.7481448,2003-05-10,19.074937902457123
130,3.258941,2003-05-11,7.974617244382106
131,1.4396054,2003-05-12,2.1783708562864503
132,1.197161,2003-05-13,1.405532596369881
133,1.4821994,2003-05-14,2.314136966364281
134,1.6229718,2003-05-15,2.7628192336236714
135,1.3445175,2003-05-16,1.8752719352127953
136,3.3146217,2003-05-17,8.151921073149087
137,4.2705163,2003-05-18,11.194938075018667
138,12.992792,2003-05-19,38.88879596973592
139,25.231224,2003-05-20,77.52536616760256
